"track_id","duration_ms","name","popularity","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","id"
"6bnSyhcufCEmrQ16scGJRM",317970,"Gentleman",20,0.018,0.362,0.666,0.00217,5,0.078,-5.624,1,0.0292,84.097,4,0.538,1402
"6C8eSODePESzCT8dyM6XMc",213459,"Georgia",21,0.115,0.547,0.704,0.651,7,0.0733,-7.133,1,0.0303,118.184,4,0.726,1402
"6Cb6cDEIKJQHUWD2xYLx00",186458,"Get It On Time",36,0.327,0.351,0.433,0,11,0.129,-7.481,1,0.031,92.543,4,0.365,1402
"6xoReJLbIeMyQedj06eQv6",158456,"Locust",22,0.17,0.517,0.846,0.00857,7,0.303,-5.249,1,0.128,78.686,4,0.695,1402
"7kLHp3HqicqAur63xSloM0",203339,"Dishonest Men",15,0.0421,0.335,0.815,0.00286,4,0.0946,-3.676,1,0.056,172.879,4,0.872,1402
"03JIQEdIWrPtUA75nAXsm9",245740,"St. Sebastian",15,0.0111,0.624,0.868,0.000138,1,0.218,-5.099,0,0.0302,133.974,4,0.964,1403
"0Sk9L7LSbjyHjFlQwoULQX",258251,"Gypsy That Remains (feat. Locate S,1)",13,0.0893,0.595,0.868,0.000261,1,0.036,-5.414,0,0.043,123.981,4,0.358,1403
"0V7HzOswlYtNY5wA1UuZqk",286051,"You’ve Had Me Everywhere",20,0.0858,0.63,0.784,4.21e-05,6,0.105,-7.365,1,0.0324,121.063,4,0.83,1403
"1gSk8vyR6ExYlSqIhEzpSO",284864,"Peace To All Freaks",24,0.0163,0.63,0.871,3.26e-05,4,0.0804,-5.404,1,0.0262,94.492,4,0.825,1403
"281DQVJP6npAxD6bRAqy7l",260169,"Deliberate Self-harm Ha Ha",17,0.622,0.628,0.57,0.576,4,0.0713,-10.031,0,0.0337,106.972,4,0.658,1403
"3DQ13W5tXIfVxsZmOZWUWe",239697,"Carmillas Of Love",10,0.48,0.608,0.728,9.1e-06,8,0.173,-6.658,1,0.0293,102.015,4,0.726,1403
"4bga8RPF46EpSWY4vMoLDA",215500,"Don’t Let Me Die In America",14,0.00645,0.615,0.936,1.01e-05,1,0.0808,-4.553,1,0.0479,140.942,4,0.859,1403
"4f2qp8A51rItYzb1NdZCol",230499,"Get God’s Attention By Being An Atheist",14,0.00183,0.538,0.843,0.00831,0,0.055,-6.15,1,0.0597,129.016,4,0.526,1403
"4LS5f83RI2P1iA5Y4TjxcD",210659,"Polyaneurism",19,0.121,0.594,0.978,0,0,0.299,-4.844,1,0.041,129.009,4,0.736,1403
"6Fkqwjq7v1GjPrUCZCQk70",203347,"20th Century Schizofriendic Revengoid-man",13,0.0291,0.516,0.93,0.0043,5,0.335,-6.214,0,0.0296,94.968,4,0.671,1403
"05LA0EhJB7P5zKrVWngVJe",187893,"Diamond Lies",7,0.188,0.742,0.806,1.03e-05,2,0.0921,-5.283,1,0.0393,125.998,4,0.922,1404
"0xMFwr3H9SoyVrYJioGOfj",186160,"New Horizons",6,0.866,0.278,0.369,1.44e-06,9,0.108,-8.356,1,0.0304,170.44,4,0.272,1404
"1TIHbABJ7vAD3D3LFQD9MA",272066,"Kid You're Not Alone",8,0.326,0.641,0.751,0.00233,5,0.0772,-6.489,1,0.0291,130.018,4,0.388,1404
"2fp1vCyq4xdyD6hJt5i3DA",229786,"No Point in Tripping",8,0.178,0.76,0.803,2.68e-05,9,0.087,-5.43,1,0.0337,127.002,4,0.758,1404
"2jEuGwOXC4H9bJXTiosnjv",225520,"Hey Now (Think I Got A Feeling)",26,0.00255,0.648,0.714,0.000221,0,0.114,-5.425,1,0.029,121.974,4,0.672,1404
"4w90fbSsl6HdSONnbtI3LA",220426,"Shot A Satellite",9,0.129,0.794,0.666,4.08e-05,5,0.071,-5.81,1,0.0343,125.011,4,0.966,1404
"5AFFs1SKvq6XQrz3r4wcvA",222213,"Tower of Love",7,0.633,0.681,0.57,1.92e-06,5,0.125,-5.844,1,0.0283,120.993,4,0.322,1404
"6RvpsqpFzybbzkZzGRzCbB",205786,"Careful What I Try to Do",9,0.0401,0.776,0.628,0.000122,7,0.0745,-6.66,1,0.0426,113.023,4,0.875,1404
"6TYLttts5UHLTjiw0ffIQS",230613,"Fallen Angel",9,0.108,0.751,0.771,2.85e-05,11,0.126,-5.123,0,0.0399,125.013,4,0.879,1404
"7gftH39eRZ9QwWZU50g4Ax",253613,"Nerves of Steel",12,0.0343,0.769,0.662,0,3,0.114,-6.647,1,0.0277,116.003,4,0.9,1404
"02tL5SSomBpJuPskAEqsG1",348465,"Tomita - OKR of Once And Future Band Remix",6,0.46,0.218,0.577,0.879,5,0.11,-9.662,0,0.0335,90.006,4,0.157,1405
"0aiFmZ0UuFWpun3bxvnja1",383546,"The Shrine - Petter Eldh Remix",30,0.626,0.698,0.521,0.898,5,0.107,-8.968,0,0.0993,90.003,5,0.394,1405
"1DEWRb1T2JK8ntiJgNMjCV",677386,"Spiral Era - Prins Thomas Remix",6,0.00256,0.727,0.877,0.893,2,0.0351,-8.777,1,0.0404,120.007,4,0.688,1405
"3550RvKxEYeXN267AaGMKR",590021,"The Shrine - OKIOK Remix",10,0.00197,0.764,0.791,0.868,10,0.0966,-11.755,0,0.0641,120.003,4,0.101,1405
"4omj5sCieXvwLUMa5iUEQE",300513,"Tomita - André Bratten Remix",4,0.526,0.325,0.215,0.907,5,0.0857,-16.634,0,0.0289,102.825,3,0.051,1405
"5yoT86wRIhbX1cIi48jCVE",257775,"The Shrine - Ian Chang Remix",8,0.274,0.574,0.579,0.884,1,0.115,-10.478,1,0.104,180.153,4,0.65,1405
"67nwyTWy1wusvKi6Xal4AZ",359838,"Tomita - Paul Bender Remix",16,0.0262,0.558,0.779,0.439,0,0.0836,-9.419,0,0.0723,136.959,4,0.171,1405
"6p91y29cPKUPrJtyja4iDk",698676,"Apex - Lindstrøm & Prins Thomas Remix",10,0.00426,0.605,0.849,0.799,5,0.113,-8.379,0,0.0403,123.001,4,0.81,1405
"11jHl63Uk1AgAH38dRIXhM",209947,"Rubber Sky - Edit",13,0.225,0.583,0.597,9.62e-06,5,0.108,-8.745,1,0.305,128.614,3,0.421,1406
"1e5UyPJkbi3YK3bBGfvvo7",265973,"Ain't No Love Affair",9,0.389,0.317,0.443,0.00969,1,0.104,-11.279,0,0.0425,129.437,4,0.0982,1406
"1RSOAPNMFPCQRcWFNAEp0J",226560,"Sudden Thing",15,0.45,0.403,0.465,0.00638,3,0.444,-8.517,0,0.0406,137.455,3,0.15,1406
"1Z0LDD0h2knuV1T77Pm4PS",265093,"Monochrome",13,0.129,0.416,0.79,0.0389,8,0.68,-7.948,1,0.318,174.565,3,0.532,1406
"2Ecg966MMBWU2vl2hYogO0",325933,"Open My Eyes",19,0.0898,0.531,0.678,0.00263,6,0.0669,-6.528,1,0.0548,162.755,3,0.732,1406
"2wAzqN27cPXoT7RSELrh4u",210681,"Beginning - Edit",18,0.668,0.879,0.614,2.99e-06,8,0.151,-4.965,1,0.0374,109.982,4,0.967,1406
"3TUQrwDFczPsOFBshnXuKV",119986,"Peace Lily",21,0.805,0.91,0.43,0.859,8,0.0953,-8.443,0,0.042,111.558,4,0.517,1406
"3XNYReopmYhr2ODnnnUtFn",134626,"Kissing of the Weeds",11,0.512,0.66,0.676,0.207,4,0.274,-11.907,0,0.184,127.035,3,0.378,1406
"4VEe0A6L1ZNhfgO9iWNHnL",294720,"Black Smoke",10,0.206,0.623,0.471,0.652,1,0.104,-13.687,0,0.0526,125.826,4,0.346,1406
"6Al18bAYlwaiGFp1F5wlih",246986,"Beginning",38,0.639,0.9,0.51,2.75e-05,8,0.0781,-6.562,1,0.0479,109.997,4,0.971,1406
"6en0CGU4kwPktoqTglInib",225346,"What Do You See",15,0.736,0.471,0.413,0.00107,7,0.0965,-8.156,0,0.0831,88.445,4,0.849,1406
"6Qr1ADgWm2VKAnygoTiGqo",300680,"Rubber Sky",37,0.53,0.562,0.58,9.41e-06,4,0.0772,-8.07,1,0.197,123.607,3,0.306,1406
"7njUvQyNhi1xg0q46xkZR4",195524,"What Moves - Edit",12,0.723,0.8,0.688,0,0,0.119,-6.003,1,0.266,114.613,4,0.949,1406
"7oCvmLvQnAh8GIMY6wFgv0",229253,"What Moves",36,0.699,0.834,0.606,4e-06,4,0.112,-5.881,1,0.0962,110.064,4,0.964,1406
"1G24yZgfwpRAPfhJuP2nt4",180440,"Atheist",43,0.916,0.55,0.277,1.44e-05,3,0.118,-10.281,1,0.0314,130.352,4,0.502,1407
"2OsypaDnRwVyJdWrytx9Qr",214786,"Unforgivable",29,0.643,0.446,0.263,0.000246,2,0.104,-9.677,1,0.0369,149.172,4,0.167,1407
"2XwuULP2GN2StZ78ijXp86",232320,"Twin Soul",28,0.789,0.585,0.411,0.00847,2,0.11,-8.314,1,0.029,131.379,4,0.283,1407
"3zLQk7yhi0F8QPHU1dBBPG",236813,"Lose This Number",45,0.724,0.514,0.409,0.126,11,0.132,-11.726,1,0.0314,137.358,3,0.627,1407
"4EPLcAKK32fBbMi8yu4aSd",223506,"Northsiders",47,0.657,0.438,0.281,0.000305,9,0.109,-14.448,1,0.035,137.398,3,0.377,1407
"4NDWcvf5JAQXKn3RLySjYQ",237098,"Single For The Summer",38,0.299,0.477,0.455,0.0104,3,0.111,-9.441,1,0.0254,96.702,4,0.491,1407
"4ol42txnhVL5GEHOKaGS4u",188373,"Get The Old Band Back Together",31,0.275,0.606,0.514,0.00011,4,0.121,-6.562,1,0.0335,100.766,4,0.573,1407
"4YAvP1RJ0BhhjFsFSQFtns",243906,"Seven Lakes",25,0.658,0.345,0.236,0.0097,3,0.167,-10.919,1,0.0356,119.674,4,0.372,1407
"5ssGD8yWUQcQRILrABNayR",262053,"Keep You Down",24,0.9,0.463,0.241,6.09e-06,9,0.108,-9.398,1,0.0395,139.222,4,0.306,1407
"5w6eNP5cMhqDqLi5IWLIlx",177613,"Talk",31,0.647,0.769,0.349,0.00574,4,0.11,-8.222,1,0.0421,129.038,4,0.806,1407
"02XcRGWPkvomFvzTamEKHg",70394,"Anxiety - Intro",57,0.972,0.307,0.528,0.00056,11,0.222,-11.337,0,0.108,174.795,4,0.58,1408
"0440JCJyIAmINA8KcYgFb5",200628,"Fighting Demons",67,0.0813,0.707,0.67,0,7,0.098,-6.328,0,0.257,163.099,4,0.235,1408
"0ada5XsQGLPUVbmTCkAP49",160212,"Hate The Other Side (with Marshmello & The Kid Laroi)",75,0.291,0.701,0.65,0,6,0.112,-6.313,1,0.104,90.003,4,0.647,1408
"0fCwrjKfWxF3xQhZrYUw4T",154767,"Blood On My Jeans",72,0.183,0.868,0.55,0,6,0.109,-6.417,1,0.226,117.943,4,0.464,1408
"1YM6c2sxbf2Jacl9IFgn4I",176649,"Titanic",69,0.168,0.567,0.545,0,1,0.112,-6.668,0,0.0448,174.146,4,0.234,1408
"21CkzgKCBCq5V4XKjiGSIj",168684,"Stay High",75,0.439,0.745,0.5,0,8,0.0943,-6.184,1,0.135,76.968,4,0.433,1408
"2SVx3uds6jTWALFxevIWMA",173113,"I Want It",67,0.133,0.288,0.638,8.16e-05,4,0.14,-6.935,0,0.0779,66.424,3,0.147,1408
"2U5WueTLIK5WJLD7mvDODv",194621,"Wishing Well",80,0.00336,0.65,0.613,0,9,0.267,-6.13,0,0.128,149.972,4,0.0804,1408
"2wg81gBz6PZSwbZrXObeW4",20929,"Get Through It - Interlude",12,0.918,0.348,0.231,0.857,0,0.159,-16.23,1,0.045,89.098,1,0.2,1408
"2Y0wPrPQBrGhoLn14xRYCG",205484,"Come & Go (with Marshmello)",79,0.0172,0.625,0.814,0,0,0.158,-5.181,1,0.0657,144.991,4,0.535,1408
"4F6YLjakjqWFTgC5qfEwPQ",179464,"Screw Juice",67,0.082,0.595,0.528,0,5,0.142,-7.371,0,0.0935,150.075,4,0.515,1408
"4K06PO78fW4mnBVenxGNob",181661,"Conversations",76,0.176,0.747,0.622,0,11,0.151,-5.825,1,0.0838,159.93,4,0.57,1408
"4PPLJAEYBSOcnzr9TZoqf9",182922,"Can't Die",69,0.0222,0.652,0.671,0,2,0.107,-5.89,1,0.0756,84.008,4,0.274,1408
"4sjdZEEQvR1sXrRNSuBfbA",136544,"The Man, The Myth, The Legend - Interlude",53,0.916,0.667,0.447,0,2,0.612,-14.625,1,0.761,83.534,3,0.829,1408
"5dOxHHMOFAbG3VH23t0xNm",242180,"Righteous",75,0.0417,0.706,0.625,0,0,0.129,-7.426,1,0.0314,142.948,4,0.225,1408
"5JAYDuLRkODlVt6dgoalKk",180129,"Tell Me U Luv Me (with Trippie Redd)",69,0.291,0.66,0.76,0,2,0.632,-5.726,1,0.0787,127.984,4,0.394,1408
"5wWAwzGp2OaaoIkwcz6wZs",202193,"Life's A Mess (feat. Halsey)",72,0.337,0.63,0.446,0,1,0.166,-8.9,1,0.0351,143.078,4,0.177,1408
"6wQlQrTY5mVS8EGaFZVwVF",196180,"Smile (with The Weeknd)",72,0.224,0.694,0.685,0,6,0.124,-6.535,0,0.133,158.831,4,0.306,1408
"7d94IqWX2UmSKMGUYSGFJG",186749,"Bad Energy",70,0.17,0.654,0.452,0,7,0.114,-6.36,1,0.0439,138.034,4,0.532,1408
"7pbg3ABlAZv2NiIdKbBBFm",147547,"Up Up And Away",71,0.538,0.661,0.665,0,4,0.0981,-6.356,0,0.053,75.059,4,0.486,1408
"0bx6v84HtmEYFRBAOvDTgk",234372,"Your Love (Déjà Vu)",56,0.0167,0.851,0.663,0.363,7,0.103,-7.168,1,0.0532,108.004,4,0.605,1409
"0r9OkYadpBgYA2bkkrRSsI",234865,"Hot Sugar",57,0.0837,0.705,0.487,0.028,0,0.303,-9.456,0,0.0587,88.616,4,0.34,1409
"0RZLmpEzGR2NHite6rvS5H",187383,"Space Ghost Coast To Coast",60,0.105,0.903,0.529,0.00255,8,0.138,-9.901,1,0.0623,100.977,4,0.353,1409
"1cbAduwGVFsurbwDe57Uho",13625,"((home movie: btx))",1,0.936,0,0.226,0.0254,5,0.676,-21.272,1,0,0,0,0,1409
"1yOc6FBOVD6zBwOMxiSEEv",328232,"Helium",57,0.854,0.289,0.307,0.275,4,0.255,-16.036,1,0.0452,96.516,4,0.0477,1409
"26E2fb3lp8MUEHq1WagF5f",198034,"Domestic Bliss",54,0.708,0.657,0.357,8.28e-06,9,0.0803,-10.922,0,0.0699,114.994,4,0.336,1409
"2FmYw5jOjsj5dHZdWK0vXq",31447,"((home movie: shoes on))",44,0.987,0.407,0.039,0.000638,2,0.0341,-23.676,1,0.0518,110.774,4,0.367,1409
"2LiDZmGERLzjrtBTCofj2G",203492,"Dreamland",58,0.883,0.253,0.352,0.00191,8,0.0668,-11.509,1,0.0357,141.97,5,0.099,1409
"2MA6YoaFF7fnWqkuOAWjUg",216821,"Tokyo Drifting",60,0.12,0.715,0.438,0.000139,8,0.107,-9.874,0,0.0575,128.905,4,0.418,1409
"3USxtqRwSYz57Ewm6wWRMp",238805,"Heat Waves",82,0.44,0.761,0.525,6.7e-06,11,0.0921,-6.9,1,0.0944,80.87,4,0.531,1409
"40rOlDoGejXXF4B0BYsjx8",200583,"Tangerine",63,0.114,0.845,0.583,0.000536,9,0.1,-5.948,0,0.0773,149.941,4,0.842,1409
"5GWdbUP56UBrpkkWpitLTG",60122,"((home movie: rockets))",44,0.0438,0.397,0.275,0.156,0,0.437,-13.43,1,0.0363,119.86,4,0.122,1409
"7jbDqjzkpjfUytnqG6zxO3",259060,"It’s All So Incredibly Loud",54,0.598,0.394,0.278,0.169,1,0.0689,-13.28,0,0.033,106.989,4,0.121,1409
"7jPN8R29pCxozomUtdlC7z",7156,"((home movie: 1994))",1,0.964,0,0.138,0,10,0,-23.307,0,0,0,0,0,1409
"7MAaZgT2QNnITEwOMQq9Ac",148705,"Melon and the Coconut",50,0.976,0.553,0.354,0.674,4,0.305,-15.02,1,0.0489,87.814,4,0.298,1409
"7s0FCUlKnSFjFPzcIJmkwo",161789,"Waterfalls Coming Out Your Mouth",59,0.194,0.649,0.553,0.000553,11,0.178,-7.139,0,0.034,149.004,4,0.322,1409
"0OJDJRr2TLx3xQn0tyup3G",216146,"Coyote Mary's Traveling Show",18,0.452,0.311,0.343,0.0176,2,0.347,-13.578,1,0.042,76.481,4,0.332,1410
"1A3pTWOUBEM3RpR7uEjNK5",175266,"Real Silence",16,0.328,0.57,0.47,0.032,2,0.128,-12.052,1,0.024,136.064,4,0.359,1410
"1uJtR22JZOL3CiFQJLQPGS",188808,"Along the Santa Fe Trail",17,0.296,0.505,0.635,0.0314,0,0.18,-11.531,1,0.0305,113.354,4,0.706,1410
"2GmGy1eJTvPACm3ekX0hxD",208298,"Migration of Souls",39,0.828,0.499,0.341,0.107,11,0.105,-16.729,1,0.0254,79.831,4,0.118,1410
"2XSXzvFJxxJABAvTYD77BE",185093,"Torch",28,0.535,0.449,0.583,0.222,8,0.329,-13.484,1,0.0502,93.526,4,0.217,1410
"4M5o8A2cI6q3KG0UcXEo6V",193484,"Chamber Music",14,0.927,0.602,0.104,0.322,11,0.0943,-19.299,1,0.03,61.889,4,0.204,1410
"4OKfEpmKFuWw8opI89yDjf",282432,"Heaven's Nail and Hammer",25,0.786,0.296,0.314,0.0508,4,0.238,-14.421,1,0.0436,181.933,3,0.379,1410
"4QWfYUV0jg7z0VWZ9mFQX7",245026,"Unreal City",18,0.078,0.564,0.886,0.00695,5,0.108,-8.192,1,0.0413,134.673,4,0.559,1410
"54kkRnucVpRTH9uVfV4USt",121746,"Stevens' Snow Man",26,0.944,0.546,0.311,0.909,4,0.106,-19.93,1,0.0721,88.792,4,0.223,1410
"71qu8RzhV1LZ2sk6MYSY0v",271466,"Independent Man",16,0.717,0.577,0.466,0.82,4,0.0953,-13.39,1,0.0339,78.715,4,0.347,1410
"7kAJyEL33SuOh2LFGhmFKb",94722,"Rio Drone",24,0.946,0.494,0.182,0.839,11,0.108,-17.282,1,0.0326,78.431,4,0.197,1410
"06ZkgcYiV6iY6Fu04Gqilk",276829,"Working It Over",31,0.0453,0.549,0.525,0.00982,7,0.0603,-6.399,1,0.0269,127.992,4,0.424,1411
"0feTMHh36583CB4vRWQPpB",215170,"Shoulders To My Feet",24,0.299,0.454,0.558,0.047,9,0.0989,-8.878,0,0.034,179.878,4,0.155,1411
"0LLOlfTz1VEH0TlizpiCbE",143256,"Honest Love",29,0.061,0.401,0.482,0.00836,0,0.105,-9.731,1,0.0483,79.163,4,0.334,1411
"1EmvAiqoY41WW0zzD3EFqH",204029,"Trials",40,0.0732,0.691,0.524,0.242,11,0.0984,-7.695,0,0.0334,130.046,3,0.521,1411
"1fClAWbRpIBtDfbCMSw1UZ",201093,"8th Avenue",31,0.00039,0.524,0.629,0.065,10,0.0571,-6.874,0,0.0316,79.983,4,0.475,1411
"2ATAGTE1mhGoPlPIuIGIv4",243094,"A Low",39,0.0808,0.498,0.528,0.000157,0,0.135,-6.835,1,0.0254,94.042,4,0.354,1411
"2YCf5R4eMsf4ogI7TWJrj1",197674,"A Purgatory",26,0.133,0.331,0.581,0.164,2,0.115,-7.085,0,0.028,81.993,4,0.238,1411
"3D14LBSLyet2sDisCJzt1J",167629,"Masquerading",23,0.243,0.506,0.446,2.09e-06,2,0.233,-9.043,1,0.0258,98.032,4,0.257,1411
"5F8KN1OfDn3VbrUaw1El9O",153446,"No Risk",25,0.443,0.616,0.471,0.00283,10,0.138,-10.629,1,0.0321,114.011,4,0.165,1411
"6cY3lFNVrvdHYz0ZrKvxfx",223859,"Like I Do",22,0.0396,0.602,0.516,0.319,0,0.103,-11.983,1,0.0364,120.046,4,0.3,1411
"71Z5pRSM9oHMa59WW5ifHq",219096,"Monolithic",53,0.0179,0.443,0.535,0.226,0,0.12,-8.573,0,0.0288,79.989,4,0.407,1411
"7CCCAktTsgZHRUVViryHJt",232551,"Spit You Out",37,0.00333,0.558,0.841,0.305,5,0.107,-8.219,0,0.0575,94.99,4,0.586,1411
"0Q9HulJie8Hxe2mx1q4nCy",189456,"My Reality",39,0.177,0.38,0.877,0,5,0.106,-3.955,1,0.28,179.868,4,0.402,1412
"1ICKC4Vfudq4olci6pXRHR",231520,"Fetus (feat. Injury Reserve)",41,0.394,0.44,0.807,0,0,0.146,-6.567,1,0.321,75.994,4,0.638,1412
"1PlitoLAYkgjm8YIg79ouK",134142,"Shimmy",51,0.382,0.474,0.878,0,5,0.266,-4.308,0,0.47,172.281,4,0.766,1412
"1VjNQAm7bG3MLIC5Cwb508",181975,"Riri",56,0.0455,0.809,0.623,1.67e-06,10,0.321,-6.152,0,0.0337,121.989,4,0.535,1412
"2nWB8ZpA1lxulicEUzTQ6W",237500,"Pressure In My Palms (feat. slowthai, Vince Staples)",52,0.307,0.647,0.537,0,0,0.401,-8.638,0,0.407,171.943,4,0.698,1412
"315erlcEdp5JqHqQQLQTiD",210507,"Burden",46,0.202,0.447,0.786,0,6,0.119,-3.355,0,0.286,142.264,1,0.908,1412
"49jotD7dFfFNRYtGcJn24m",39214,"Kobe",34,0.979,0.577,0.365,7.7e-06,6,0.122,-12.268,1,0.374,147.529,3,0.769,1412
"4FFC7McrnnwAWKbAqbckTP",143152,"Woodlawn",59,0.159,0.784,0.586,0,10,0.183,-5.148,1,0.057,113.973,4,0.824,1412
"4PDfwhqOmkkocOHg4Rh4Mq",220650,"Becky",56,0.0379,0.579,0.646,0.000499,10,0.114,-4.638,0,0.0402,87.962,4,0.326,1412
"5AMJhqZCE2FkvbCSLlABaX",211279,"Easy (feat. Summer Walker)",48,0.127,0.748,0.664,0,9,0.062,-4.228,0,0.183,85.041,4,0.722,1412
"5Ze85vOLSjJMABOk1hHTlG",218934,"Mama",41,0.33,0.616,0.689,0.000102,0,0.13,-6.031,1,0.162,92.418,4,0.467,1412
"61KoN6PlBhQD7sivCcf0hA",197855,"Compensating (feat. Young Thug)",58,0.292,0.868,0.616,0,5,0.253,-5.405,0,0.17,98.017,4,0.495,1412
"6CUd1vAgBaRiimFDJblyFb",267982,"Roots (feat. JID, Charlie Wilson)",47,0.358,0.55,0.76,0,0,0.59,-3.707,1,0.219,138.137,4,0.509,1412
"7xEVy3xCkmRSbYavgefnsI",160236,"Can’t Decide",54,0.0559,0.746,0.658,0.00206,4,0.108,-7.023,0,0.0408,97,4,0.191,1412
"0o2QI8CWkg4eZ2o8bj9xHY",224746,"Lie Down",2,0.00723,0.169,0.491,0.884,7,0.143,-6.942,1,0.0459,50.709,4,0.176,1413
"0QsEVyAmZgQ5KUTXtN80Ng",259493,"Beast Of The Nation",2,0.000826,0.411,0.941,0.241,5,0.229,-3.351,1,0.0601,120.052,4,0.47,1413
"1224lVEKwBPMyRdFkwPIGk",56640,"Introduction",3,0.0591,0.159,0.966,0.941,7,0.33,-11.236,0,0.0718,95.386,4,0.0306,1413
"1hixkVtRCWl9wNnfpNWoDP",240000,"Shock Collar",13,3.96e-06,0.353,0.703,0.869,1,0.069,-2.647,1,0.0451,128.035,4,0.304,1413
"28DbuOkYowmu3MOXLq2FoO",342853,"Mortal Eyes",0,0.0175,0.538,0.747,0.603,7,0.133,-8.133,1,0.113,120.021,4,0.17,1413
"2E0gzP6HapgPNCyN5KNwMl",521866,"English Ghosts",1,9.83e-05,0.514,0.945,0.705,2,0.108,-3.79,1,0.0312,139.967,4,0.443,1413
"2K2JHx5fZnNlQ1NAkUMr7Z",296760,"Kingdom",4,0.000427,0.49,0.863,0.0627,5,0.114,-4.642,0,0.0667,101.968,4,0.371,1413
"2nvoVcB5xIoEnHeDzJFbLr",240360,"Skull",2,2.29e-05,0.452,0.934,0.678,2,0.185,-2.929,1,0.0678,120.036,4,0.224,1413
"3kQYSHIl1fQxUkhXz5cKcz",180000,"How're You Holding Up",0,0.947,0.284,0.253,0.000208,11,0.103,-8.774,0,0.0307,137.14,4,0.239,1413
"3MZfGrlaXWsdLD9pEMhdAV",199920,"Shoot Kill",0,5.78e-06,0.398,0.925,0.0118,1,0.39,-2.954,0,0.0559,101.325,4,0.334,1413
"6hsfpaH2FeQWqdxJzSzrup",280306,"Truly Too Late",0,0.0899,0.347,0.808,0.963,7,0.13,-3.428,1,0.0413,115.089,3,0.516,1413
"6LpMuBgZy07oItSWSq6DiE",228773,"In My Arms",0,0.0923,0.307,0.835,0.00936,10,0.139,-4.216,1,0.102,100.964,4,0.0393,1413
"6UBbYZCdiUvCVE2UFj2EoN",331106,"Ring Of Truth",1,0.0294,0.36,0.431,0.696,7,0.136,-7.497,1,0.0296,131.931,3,0.0538,1413
"77rW5jN4abQ0jmMkehiz1c",280000,"When The Lights Go Out",2,9.34e-06,0.187,0.894,0.0404,5,0.124,-2.21,1,0.0615,169.897,4,0.209,1413
"7oQONrQYC5PLHudSf5LeRt",358586,"Gospel",2,0.0459,0.336,0.441,0.406,2,0.343,-4.46,1,0.0405,129.741,3,0.0744,1413
"0uhtt8HPLTg3fgXMQfkjEe",206463,"Future Teenage Cave Artists",27,0.527,0.333,0.887,0.000383,2,0.151,-5.186,1,0.124,114.46,3,0.481,1414
"201i8fkJQMiX8FxPwXMqly",224056,"Reduced Guilt",11,0.892,0.449,0.909,0.0221,4,0.107,-6.748,0,0.0792,132.556,5,0.285,1414
"20CaddBXonZCZjVox2bIyb",236159,"New Orphan Asylum for Spirited Deerchildren",13,0.417,0.369,0.894,0.0122,1,0.183,-5.848,1,0.214,88.085,4,0.136,1414
"3MYB3VyQzf0aIiBLQwiPAV",143128,"Sympathy for the Baby Boo",17,0.493,0.532,0.791,0.159,0,0.125,-3.254,0,0.0404,97.23,4,0.566,1414
"40AWD6BZYhX1phT01y2zbI",148956,"Zazeet",12,0.445,0.465,0.971,0.377,2,0.147,-6.474,1,0.138,136.869,4,0.134,1414
"4jJAPMABjeUCrfsBdegZZj",212137,"O Ye Saddle Babes",17,0.431,0.364,0.869,0.0206,1,0.117,-5.848,1,0.237,188.965,3,0.576,1414
"4JOjqJmdZ950I0cJKhMquV",158873,"The Loved One",15,0.578,0.51,0.585,0.00669,6,0.0862,-6.996,1,0.0336,107.434,5,0.834,1414
"5IQJ9tMDLhEo52FNsA6RbZ",238350,"Damaged Eyes Squinting into the Beautiful Overhot Sun",22,0.589,0.39,0.966,0.839,11,0.754,-3.681,0,0.0856,110.079,4,0.0898,1414
"5Lnyq4jhx6C8NC5PVe2rjp",197140,"I Call on Thee",15,0.995,0.501,0.0344,0.91,6,0.11,-27.999,0,0.0558,70.227,3,0.204,1414
"6OkYo4vTK7gAWVyHnss1Ch",172172,"Fraction Anthem",13,0.764,0.408,0.497,0.383,1,0.124,-8.22,1,0.0338,141.778,4,0.453,1414
"6pZJjbL6q3cdlp5dHDlLLM",229894,"""Farewell"" Symphony",14,0.758,0.63,0.84,0.135,1,0.11,-6.829,1,0.0751,124.121,3,0.475,1414
"1aOxOpH4AkGAd8OMrKjyNY",275666,"Why Are Sundays So Depressing",68,0.00258,0.579,0.714,0.0269,0,0.111,-4.455,1,0.0347,109.971,4,0.299,1415
"1BLOVHYYlH4JUHQGcpt75R",351786,"Ode To The Mets",66,0.341,0.426,0.617,0.181,1,0.101,-5.423,0,0.0289,92.002,4,0.201,1415
"2mDYYGaGd9uXKkK2YhDA3i",235946,"Brooklyn Bridge To Chorus",63,0.00602,0.628,0.571,9.21e-05,0,0.0833,-3.897,1,0.0628,119.899,4,0.467,1415
"2t0wwvR15fc3K1ey8OiOaN",222093,"Selfless",71,0.191,0.538,0.679,0.00175,4,0.0889,-4.297,1,0.0333,121.99,4,0.0888,1415
"55N8cxpE1QDoeaaNqUnoZ2",293360,"Bad Decisions",63,0.0135,0.374,0.922,0.204,0,0.28,-3.4,1,0.056,153.217,4,0.393,1415
