,Id,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Ranked,Num_of_RYM_Ratings
0,djkoze2018knoock,Knock Knock,DJ Koze,4 May 2018,3.42,"House, Deep House
Downtempo, Microhouse, Nu-Disco, Deep House, Neo-Psychedelia, Instrumental Hip Hop","psychedelic,  warm,  lush,  uplifting,  rhythmic,  eclectic,  sampling,  summer,  mellow,  hypnotic,  melodic,  melancholic,  peaceful,  quirky,  atmospheric,  male vocals,  optimistic,  female vocals,  passionate,  bittersweet,  repetitive,  soothing","English, German","['Club Der Ewigkeiten', 'Bonfire', 'Moving in a Liquid', 'Colors of Autumn', 'Music on My Teeth', 'This Is My Rock', 'Illumination', 'Pick Up', 'Planet Hase', 'Scratch That', 'Muddy Funster', 'Baby (How Much I LFO You)', 'Jesus', 'Lord Knows', 'Seeing Aliens', 'Drone Me Up, Flashy']","['#afaaa7', '#928a99', '#dda886', '#665e8f', '#e0bda7', '#92809a']",#365 for 2018,2466
0,alvanoto2018glaass,Glass,Alva Noto & Ryuichi Sakamoto,16 February 2018,3.34,"Ambient, Drone
Drone, Electroacoustic, Glitch","minimalistic,  cold,  suspenseful,  instrumental,  forest",,['Glass'],"['#cbcccc', '#b5aea2', '#a9a497', '#948e80', '#bfb6a7']","#1,526 for live",586
0,brockhampton2018irince,iridescence,BROCKHAMPTON,21 September 2018,3.23,"Experimental Hip Hop, Hardcore Hip Hop
Alternative R&B, Industrial Hip Hop, Pop Rap, Conscious Hip Hop, Art Pop","introspective,  aggressive,  LGBT,  male vocals,  eclectic,  bittersweet,  melancholic,  rhythmic,  noisy,  sampling,  lonely,  quirky,  conscious,  anxious,  self-hatred,  urban,  sentimental,  boastful,  energetic,  raw,  ensemble,  surreal,  passionate",English,"['New Orleans', 'Thug Life', 'Berlin', 'Something About Him', 'Where the Cash At', 'Weight', 'District', 'Loophole', 'Tape', ""J'ouvert"", 'Honey', 'Vivid', 'San Marcos', 'Tonya', 'Fabric']","['#010569', '#01a4ab', '#ce296d', '#dc7264']",#684 for 2018,14766
0,deafheaven2018ordove,Ordinary Corrupt Human Love,Deafheaven,13 July 2018,3.52,"Blackgaze, Post-Metal
Post-Rock, Dream Pop","melancholic,  passionate,  male vocals,  atmospheric,  bittersweet,  longing,  melodic,  ethereal,  sentimental,  lonely,  sombre,  warm,  poetic,  uplifting,  love,  epic,  dense,  cryptic",English,"['You Without End', 'Honeycomb', 'Canary Yellow', 'Near', 'Glint', 'Night People', 'Worthless Animal']","['#ac9399', '#8a8b8d', '#a4a5a7', '#58595b', '#5f6062']",#126 for 2018,7777
0,mariedavidson2018worman,Working Class Woman,Marie Davidson,5 October 2018,3.33,"Minimal Synth, Tech House, Techno
Spoken Word, EBM, Acid Techno, Post-Industrial","humorous,  sarcastic,  female vocals,  anxious,  mechanical,  alienation,  cold,  repetitive,  dark,  aggressive,  surreal,  scary,  ominous,  abstract,  satirical,  hypnotic,  nocturnal,  sensual,  conscious","English, French","['Your Biggest Fan', 'Work It', 'The Psychologist', 'Lara', 'Day Dreaming', 'The Tunnel', 'Workaholic Paranoid Bitch', 'So Right', 'Burn Me', 'La chambre intérieure']","['#8999a6', '#c8c8c7', '#b1b9bc', '#87a1b8', '#bfc7ca', '#6f8da7']",#588 for 2018,1163
0,ezrafurman2018tradus,Transangelic Exodus,Ezra Furman,9 February 2018,3.33,"Indie Rock
Art Pop, Noise Pop, Glam Rock","LGBT,  lo-fi,  female vocals,  alienation,  rebellious,  concept album,  religious,  uplifting,  introspective,  noisy,  romantic,  passionate",English,"['Suck the Blood From My Wound', 'Driving Down to L.A', 'God Lifts Up the Lowly', 'No Place', 'The Great Unknown', 'Compulsive Liar', 'Maraschino-Red Dress $8.99 at Goodwill', 'From a Beach House', 'Love You So Bad', 'Come Here Get Away From Me', 'Peel My Orange Every Morning', 'Psalm 151', 'I Lost My Innocence']","['#a5a6a1', '#acaba0', '#5b5a55', '#afafa5']",#614 for 2018,893
0,bettyelavette2018thiged,Things Have Changed,Bettye Lavette,30 March 2018,3.49,"Rhythm & Blues, Soul
Southern Soul","melancholic,  female vocals,  melodic",English,"['Things Have Changed', ""It Ain't Me Babe"", 'Political World', ""Don't Fall Apart on Me Tonight"", 'Seeing the Real You at Last', 'Mama, You Been on My Mind', ""Ain't Talkin'"", ""The Times They Are A-Changin'"", 'What Was It You Wanted', 'Emotionally Yours', 'Do Right to Me Baby (Do Unto Others)', 'Going, Going, Gone']","['#b2b2b2', '#7a7a7a', '#8b7373', '#a99a97']",,83
0,letseatgrandma2018imaars,I'm All Ears,Let's Eat Grandma,29 June 2018,3.48,"Synthpop, Art Pop, Electropop
Progressive Pop, Indietronica, Neo-Psychedelia","female vocals,  progressive,  melodic,  atmospheric,  bittersweet,  lush,  eclectic,  nocturnal,  love,  quirky,  ethereal,  hypnotic,  psychedelic,  playful,  uplifting,  urban,  sentimental,  introspective,  passionate,  summer,  romantic",English,"['Whitewater', 'Hot Pink', ""It's Not Just Me"", 'Falling Into Me', 'Snakes & Ladders', 'Missed Call (1)', 'I Will Be Waiting', ""The Cat's Pyjamas"", 'Cool & Collected', 'Ava', 'Donnie Darko']","['#988c90', '#c09fa6', '#806d8b', '#c7b6bc']",#225 for 2018,5335
0,nekocase2018hellon,Hell-On,Neko Case,1 June 2018,3.43,"Singer-Songwriter, Alt-Country
Indie Rock, Chamber Folk","female vocals,  melodic,  warm,  philosophical,  poetic,  summer,  atmospheric,  bittersweet,  passionate,  nature,  lush,  dark",English,"['Hell-On', 'Last Lion of Albion', 'Halls of Sarah', 'Bad Luck', 'Curse of the I-5 Corridor', 'Gumball Blue', 'Dirty Diamond', 'Oracle of the Maritimes', 'Winnie', 'Sleep All Summer', 'My Uncle’s Navy', 'Pitch or Honey']","['#7d8d83', '#7b7d7a', '#674641', '#ddbfb7', '#bb9b75', '#7c7c62', '#c8ada6']",#390 for 2018,901
0,pistolannies2018intpel,Interstate Gospel,Pistol Annies,2 November 2018,3.38,"Contemporary Country
Country Rock","female vocals,  melodic",English,"['Interstate Prelude', 'Stop Drop and Roll One', 'Best Years of My Life', '5 Acres of Turnips', 'When I Was His Wife', 'Cheyenne', 'Got My Name Changed Back', 'Sugar Daddy', 'Leavers Lullaby', 'Milkman', 'Commissary', 'Masterpiece', 'Interstate Gospel', 'This Too Shall Pass']","['#644a25', '#95a37f', '#927a58', '#bba580']",#838 for 2018,243
0,sarahdavachi2018gavest,Gave in Rest,Sarah Davachi,14 September 2018,3.26,"Ambient, Drone
Electroacoustic","peaceful,  meditative,  atmospheric,  soothing,  instrumental,  hypnotic",,"['Auster', 'Third Hour', 'Evensong', 'Matins', 'Gloaming', 'Gilded', 'Waking']","['#aabfb8', '#667c6f', '#a6a89a', '#7e807d']",#836 for 2018,406
0,laurieanderson2018lanall,Landfall,Laurie Anderson & Kronos Quartet,16 February 2018,3.27,"Modern Classical, Chamber Music
Spoken Word, Electronic, Minimalism","minimalistic,  existential,  concept album,  poetic,  rain,  sombre,  complex,  chamber music,  dark,  suspenseful,  cold,  depressive,  hypnotic,  ominous,  monologue,  deadpan,  avant-garde,  history",,"['CNN Predicts a Monster Storm', 'Wind Whistles Through the Dark City', 'The Water Rises', 'Our Street Is a Black River', 'Galaxies', 'Darkness Falls', 'Dreams', 'Dreams Translated', 'The Dark Side', 'Built You a Mountain', 'The Electricity Goes Out and We Move to a Hotel', 'We Learn to Speak Yet Another Language', 'Dawn of the World', 'The Wind Lifted the Boats and Left Them on the Highway', 'It Twisted the Street Signs', 'Then It Receded', 'The Nineteen Stars of Heaven', 'Nothing Left But Their Names', 'All the Extinct Animals', 'Galaxies II', 'Never What You Think It Will Be', 'Thunder Continues in the Aftermath', 'We Blame Each Other for Losing the Way', 'Another Long Evening', 'Riding Bicycles Through the Muddy Streets', 'Helicopters Hang Over Downtown', 'We Head Out', 'Everything is Floating', 'Gongs and Bells Sing', 'Old Motors and Helicopters']","['#7a7a7a', '#cccccc']",#785 for 2018,407
0,virginiawing2018ecsrow,Ecstatic Arrow,Virginia Wing,8 June 2018,3.21,"Art Pop
Synthpop, Neo-Psychedelia, New Wave","mellow,  warm,  ethereal,  female vocals",,"['Be Released', 'The Second Shift', 'Glorious Idea', 'Relativity', ""For Every Window There's a Curtain"", 'The Female Genius', ""Eight Hours Don't Make a Day"", 'A Sister', 'Pale Burnt Lake', 'Seasons Reversed']","['#ebba9a', '#c1aca9', '#756035', '#8394c8', '#1769b2', '#ab8787', '#9c757a']","#1,100 for 2018",254
0,travisscott2018astrld,Astroworld,Travis Scott,3 August 2018,3.35,"Trap, Pop Rap, Southern Hip Hop
Alternative R&B, Cloud Rap, Neo-Psychedelia","psychedelic,  drugs,  male vocals,  hedonistic,  party,  boastful,  sexual,  melodic,  atmospheric,  summer,  nocturnal,  sampling,  surreal,  rhythmic,  urban,  progressive,  warm,  lush,  triumphant,  ethereal,  cold,  dense",English,"['Stargazing', 'Carousel', 'Sicko Mode', 'R.I.P. Screw', 'Stop Trying to Be God', 'No Bystanders', 'Skeletons', 'Wake Up', '5% Tint', 'NC-17', 'Astrothunder', 'Yosemite', ""Can't Say"", 'Who? What!', 'Butterfly Effect', 'Houstonfornication', 'Coffee Bean']","['#a5bacb', '#987356', '#c29c8f', '#6a98b2', '#7e5730', '#8f360e', '#d4b98e', '#b99f7c', '#2c8990', '#92887a']",#372 for 2018,17612
0,troyesivan2018blooom,Bloom,Troye Sivan,31 August 2018,3.14,"Electropop, Alt-Pop
Synthpop, Dance-Pop, Alternative R&B","LGBT,  male vocals,  sensual,  romantic,  love,  sentimental,  melodic,  mellow,  breakup,  sexual,  sparse,  nocturnal,  warm,  bittersweet,  longing,  atmospheric",English,"['Seventeen', 'My My My!', 'The Good Side', 'Bloom', 'Postcard', 'Dance to This', 'Plum', 'What a Heavenly Way to Die', 'Lucky Strike', 'Animal']","['#7a7a7a', '#cccccc']","#1,025 for 2018",1780
0,spiritualized2018andurt,And Nothing Hurt,Spiritualized®,7 September 2018,3.36,"Neo-Psychedelia, Art Rock
Symphonic Rock, Chamber Pop, Dream Pop, Space Rock, Space Rock Revival","male vocals,  love,  lush,  psychedelic,  melancholic,  optimistic,  warm,  bittersweet,  longing,  space,  melodic",English,"['A Perfect Miracle', ""I'm Your Man"", ""Here It Comes (The Road) Let's Go"", ""Let's Dance"", 'On the Sunshine', 'Damaged', 'The Morning After', 'The Prize', 'Sail On Through']","['#535351', '#a7a99c', '#a2a3a5', '#75776c', '#a7b9bb']",#499 for 2018,2658
0,jefftweedy2018wararm,Warm,Jeff Tweedy,30 November 2018,3.31,"Alt-Country, Singer-Songwriter","warm,  mellow,  longing,  melancholic,  introspective,  male vocals,  poetic",English,"['Bombs Above', 'Some Birds', ""Don't Forget"", 'How Hard It Is for a Desert to Die', ""Let's Go Rain"", 'From Far Away', ""I Know What It's Like"", 'Having Been Is No Way to Be', 'The Red Brick', 'Warm (When the Sun Has Died)', 'How Will I Find You']","['#949494', '#828282', '#808080', '#888888']",#666 for 2018,774
0,noage2018snacut,Snares Like a Haircut,No Age,26 January 2018,3.22,"Noise Pop, Indie Rock
Garage Punk, Shoegaze","noisy,  male vocals,  energetic,  melodic,  lo-fi,  playful,  lush,  passionate",,"['Cruise Control', 'Stuck in the Changer', 'Drippy', 'Send Me', 'Snares Like a Haircut', 'Tidal', 'Soft Collar Fad', 'Popper', 'Secret Swamp', 'Third Grade Rave', 'Squashed', 'Primitive Plus']","['#bfc0c0', '#a2a4a3', '#c8bfb0', '#79766f']",#899 for 2018,1250
0,richardswift2018thehex,The Hex,Richard Swift,21 September 2018,3.31,"Neo-Psychedelia
Psychedelic Soul","melancholic,  male vocals,  longing,  lonely,  psychedelic,  sad,  surreal",English,"['The Hex', 'Broken Finger Blues', 'Selfishmath', 'Dirty Jim', 'Babylon', 'Wendy', 'Sister Song', 'Nancy', 'HZLWD', 'Kensington!', 'Sept20']","['#b7b7b7', '#969591', '#bfbeba', '#989795', '#828081', '#9b9a98']",#720 for 2018,275
0,kidsseeghosts2018kidsts,KIDS SEE GHOSTS,KIDS SEE GHOSTS,8 June 2018,3.88,"Pop Rap, Experimental Hip Hop
Art Pop, Neo-Psychedelia, Alternative R&B","male vocals,  spiritual,  psychedelic,  uplifting,  sampling,  introspective,  passionate,  eclectic,  bittersweet,  atmospheric,  melodic,  optimistic,  melancholic,  triumphant,  warm,  rhythmic,  ethereal,  playful,  quirky,  surreal",English,"['Feel the Love', 'Fire', '4th Dimension', 'Freeee (Ghost Town Pt. 2)', 'Reborn', 'Kids See Ghosts', 'Cudi Montage']","['#f37290', '#9ea2ab', '#76acb8', '#f8c6af', '#df6a61', '#327d9a', '#784f61', '#0199cb']","#2 for 2018, #261 overall",36381
0,lonnieholley2018mitith,MITH,Lonnie Holley,21 September 2018,3.53,"Singer-Songwriter, Psychedelic Soul, Soul
Spiritual Jazz, Gospel, Soul Blues, Experimental, Jazz Poetry","passionate,  political,  raw,  male vocals,  existential,  poetic,  longing,  psychedelic,  bittersweet,  avant-garde,  melodic,  melancholic,  abstract,  protest,  lush,  sentimental",,"[""I'm a Suspect"", 'Back for Me', 'How Far Is Spaced-Out?', 'I Snuck Off the Slave Ship', 'I Woke Up in a Fucked-Up America', 'Copying the Rock', 'Coming Back (From the Distance Between the Spaces of Time)', 'There Was Always Water', 'Down in the Ghostness of Darkness', 'Sometimes I Wanna Dance']","['#7a7a7a', '#cccccc']",#185 for 2018,546
0,willienelson2018lasing,Last Man Standing,Willie Nelson,27 April 2018,3.38,"Country
Outlaw Country","melancholic,  acoustic,  male vocals",English,"['Last Man Standing', ""Don't Tell Noah"", 'Bad Breath', 'Me and You', 'Something You Get Through', 'Ready to Roar', 'Heaven Is Closed', ""I Ain't Got Nothin'"", 'She Made My Day', ""I'll Try to Do Better Next Time"", 'Very Far to Crawl']","['#888886', '#b0b2a7', '#626550', '#7e7e7c']",#888 for 2018,231
0,thenecks2018bodody,Body,The Necks,14 August 2018,3.51,"Post-Rock, Avant-Garde Jazz
Free Improvisation, Krautrock, Post-Minimalism","repetitive,  hypnotic,  instrumental,  calm,  avant-garde,  atmospheric,  minimalistic,  improvisation,  melancholic,  rhythmic,  sombre",,['Body'],"['#243674', '#97867a', '#006f9d', '#643114', '#526f7f', '#06588a', '#8d8f67']",#234 for 2018,658
0,cupcakke2018ephize,Ephorize,CupcakKe,5 January 2018,2.97,"Trap, Hardcore Hip Hop
Pop Rap, Conscious Hip Hop, Hip House, Drill","humorous,  sexual,  LGBT,  vulgar,  boastful,  female vocals,  hedonistic,  urban,  playful,  conscious,  party,  aggressive,  rhythmic,  repetitive,  breakup,  sensual",English,"['2 Minutes', 'Cartoons', 'Duck Duck Goose', 'Wisdom Teeth', 'Crayons', 'Cinnamon Toast Crunch', 'Exit', 'Self Interview', 'Navel', 'Spoiled Milk Titties', 'Total', 'Post Pic', 'Meet and Greet', 'Single While Taken', 'Fullest']","['#093c73', '#c4c8c7', '#0a609b', '#008cc4', '#3e579a', '#004d8f', '#54c3f1', '#908c9a', '#2b72a6', '#744965']","#1,354 for 2018",2233
0,rollingblackoutscoastalfever2018hopwns,Hope Downs,Rolling Blackouts C.F.,15 June 2018,3.44,"Jangle Pop, Indie Rock
Heartland Rock","summer,  warm,  melodic,  male vocals,  melancholic,  uplifting,  rhythmic",English,"['An Air Conditioned Man', 'Talking Straight', 'Mainland', 'Time in Common', ""Sister's Jeans"", 'Bellarine', 'Cappuccino City', 'Exclusive Grave', 'How Long?', 'The Hammer']","['#a68580', '#a8a8a4', '#5b6c64', '#aeb8b7', '#9cb3c3', '#c2c9c2']",#350 for 2018,1732
0,procfiskal2018insula,Insula,Proc Fiskal,8 June 2018,3.33,"Grime
Wonky, Weightless, Purple Sound, IDM, Glitch Hop","urban,  mechanical,  futuristic,  atmospheric,  rhythmic,  sampling,  instrumental",,"['Restart', 'Apple Juice', 'Kontinuance', '2L', 'Achlitibuie', 'Scotch Precog', 'Pints', 'Dopamine', 'Punishment Exercise', 'Dish Washing', 'Vaudeville', 'Future Headache', 'Hoax Nos Trinit', 'Evil Spirits', 'A Like Ye', 'Mourn Non Did']","['#c69e25', '#aa8c34', '#cfa630', '#c22425']",#646 for 2018,301
0,cardib2018invacy,Invasion of Privacy,Cardi B,6 April 2018,2.63,"Trap, East Coast Hip Hop
Pop Rap, Contemporary R&B, Hardcore Hip Hop","boastful,  female vocals,  sexual,  vulgar,  triumphant,  hedonistic,  party,  playful,  urban,  aggressive,  sarcastic,  uplifting,  humorous,  rhythmic,  introspective,  love,  summer,  eclectic,  rebellious",English,"['Get Up 10', 'Drip', 'Bickenhead', 'Bodak Yellow', 'Be Careful', 'Best Life', 'I Like It', 'Ring', 'Money Bag', 'Bartier Cardi', 'She Bad', 'Thru Your Phone', 'I Do']","['#868a95', '#2a5f67', '#1f8db2', '#867c7b', '#c3cacc', '#644700', '#9cafb2', '#8ab6cf']","#1,955 for 2018",4826
0,jonhopkins2018sinity,Singularity,Jon Hopkins,4 May 2018,3.49,"Tech House, Microhouse
Ambient, IDM, Ambient Techno, Progressive House","atmospheric,  space,  rhythmic,  soothing,  futuristic,  ethereal,  mellow,  instrumental,  nocturnal,  spiritual,  dense,  sentimental,  hypnotic,  psychedelic,  melodic,  uplifting",,"['Singularity', 'Emerald Rush', 'Neon Pattern Drum', 'Everything Connected', 'Feel First Life', 'C O S M', 'Echo Dissolve', 'Luminous Beings', 'Recovery']","['#989db0', '#292f53', '#87868e', '#4a4f65']",#212 for 2018,5001
0,sleep2018theces,The Sciences,Sleep,20 April 2018,3.61,"Stoner Metal, Doom Metal","drugs,  heavy,  psychedelic,  male vocals,  space,  science fiction,  hypnotic,  repetitive,  epic,  fantasy,  dense",English,"['The Sciences', ""Marijuanaut's Theme"", 'Sonic Titan', 'Antarcticans Thawed', 'Giza Butler', 'The Botanist']","['#8c999f', '#7e878c', '#acbec2', '#686868']","#53 for 2018, #7,746 overall",6219
0,stephenmalkmusthejicks2018spaard,Sparkle Hard,Stephen Malkmus and The JicksStephen MalkmusStephen Malkmus & The Jicks,18 May 2018,3.39,"Indie Rock
Indie Pop","mellow,  male vocals,  playful,  melodic,  bittersweet,  summer,  conscious,  warm,  abstract,  sarcastic,  quirky",English,"['Cast Off', 'Future Suite', 'Solid Silk', 'Bike Lane', 'Middle America', 'Rattler', 'Shiggy', 'Kite', 'Brethren', 'Refute', 'Difficulties / Let Them Eat Vowels']","['#898989', '#a5bbc8', '#ccb995', '#55616f']",#460 for 2018,1204
0,thebreeders2018allrve,All Nerve,The Breeders,2 March 2018,3.16,"Alternative Rock
Noise Pop","female vocals,  rhythmic,  lonely,  playful",English,"['Nervous Mary', 'Wait in the Car', 'All Nerve', 'MetaGoth', 'Spacewoman', 'Walking With a Killer', 'Howl at the Summit', ""Archangel's Thunderbird"", 'Dawn: Making an Effort', 'Skinhead #2', 'Blues at the Acropolis']","['#c6c7ca', '#e10521', '#95958d', '#887e7f', '#5d5d55', '#722f36', '#f9743c', '#a9a7a8']","#1,016 for 2018",952
0,jonhassell2018lismei,Listening to Pictures (Pentimento Volume One),Jon Hassell,8 June 2018,3.48,"Tribal Ambient
Glitch, IDM, Dark Jazz","psychedelic,  dense,  atmospheric,  cryptic,  mysterious,  instrumental,  tribal,  futuristic,  surreal,  avant-garde,  dark",,"['Dreaming', 'Picnic', 'Slipstream', 'Al Kongo Udu', 'Pastorale Vassant', 'Manga Scene', 'Her First Rain', 'Ndeya']","['#7a7a7a', '#a9cac1', '#9aa191', '#7d3620']",#285 for 2018,825
0,miyafolick2018preons,Premonitions,Miya Folick,26 October 2018,3.29,"Synthpop, Indie Pop
Art Pop, Pop Rock, Indie Rock",female vocals,English,"['Thingamajig', 'Premonitions', 'Cost Your Love', 'Stock Image', 'Leave the Party', 'Stop Talking', 'Freak Out', 'Deadbody', 'Baby Girl', ""What We've Made""]","['#b59a91', '#9d6d56', '#935b40', '#c9a690']",#704 for 2018,396
0,bloodorange2018negwan,Negro Swan,Blood Orange,24 August 2018,3.56,"Alternative R&B, Sophisti-Pop
Neo-Soul, Synth Funk, Art Pop, Ambient Pop, Neo-Psychedelia","LGBT,  lush,  mellow,  introspective,  conscious,  male vocals,  urban,  bittersweet,  sensual,  political,  rhythmic,  female vocals,  soothing,  soft,  melodic,  eclectic,  nocturnal,  anxious,  atmospheric,  passionate",English,"['Orlando', 'Saint', 'Take Your Time', 'Hope', 'Jewelry', 'Family', 'Charcoal Baby', 'Vulture Baby', 'Chewing Gum', 'Holy Will', 'Dagenham Dream', 'Nappy Wonder', ""Runnin'"", 'Out of Your League', 'Minetta Creek', 'Smoke']","['#86867c', '#abafae', '#818177', '#b9b0ab']",#98 for 2018,6550
0,eleanorfriedberger2018rebund,Rebound,Eleanor Friedberger,4 May 2018,3.0,"Indie Pop, Sophisti-Pop
Synthpop","deadpan,  sarcastic,  calm,  introspective,  romantic,  atmospheric,  soft,  female vocals,  repetitive,  nocturnal",,"['My Jesus Phase', 'The Letter', 'Everything', 'In Between Stars', 'Make Me a Song', 'Nice to Be Nowhere', ""It's Hard"", 'Are We Good?', 'Showy Early Spring', 'Rule of Action']","['#00593b', '#064382', '#5e3a18', '#0077b3', '#736400', '#c27219', '#9d8f84', '#414a5b', '#1a439d', '#156eca']","#1,388 for 2018",326
0,chillygonzales2018soliii,Solo Piano III,Chilly Gonzales,7 September 2018,3.33,"Modern Classical
Classical Music","instrumental,  soft",,"['Treppen', 'Pretenderness', 'Prelude in C Sharp Major', 'Famous Hungarians', 'Chico', 'Nimbus', 'Be Natural', 'Ellis Eye', 'Present Tense', 'Cactus Impromptu', 'Lost Ostinato', 'Blizzard in B Flat Minor', 'October 3rd', 'Kopfkino', 'Whist']","['#cbcbcb', '#a8a8a8', '#989899', '#adabac', '#878787', '#75797a']",,97
